ID,Comunidad Autónoma,Año,Todas las causas,Enfermedades infecciosas y parasitarias,Tumores,Enfermedades de la sangre,Enfermedades endocrinas,Trastornos mentales y del comportamiento,Enfermedades del sistema nervioso,Enfermedades del sistema circulatorio,Enfermedades del sistema respiratorio,Enfermedades del sistema digestivo,Enfermedades de la piel,Enfermedades del sistema osteomuscular,Enfermedades del sistema genitourinario,"Embarazo, parto y puerperio",Afecciones periodo perinatal,Anomalías congénitas y cromosómicas,Síntomas no clasificados,Causas externas,Población,Renta
16,Euskadi,2003-01-01,0.9206485455412494,0.018359561278016214,0.2646161182641869,0.004196471149260849,0.026657129232236527,0.03733905579399142,0.04420600858369099,0.28116356700047684,0.09847401049117788,0.04959465903671913,0.001430615164520744,0.006914639961850263,0.019360991893180735,0.0,0.0016213638531235098,0.0018597997138769672,0.02651406771578445,0.03834048640915594,2097000,23165
17,La Rioja,2003-01-01,0.9505226480836237,0.014285714285714287,0.25818815331010453,0.0020905923344947735,0.030313588850174218,0.029268292682926828,0.05087108013937282,0.31289198606271773,0.1059233449477352,0.04808362369337979,0.004181184668989547,0.006271777003484321,0.02264808362369338,0.0,0.0027874564459930314,0.0017421602787456446,0.01602787456445993,0.04494773519163763,287000,20851
18,Ceuta,2003-01-01,0.6971830985915494,0.02676056338028169,0.16619718309859155,0.004225352112676056,0.028169014084507043,0.005633802816901409,0.02676056338028169,0.24647887323943662,0.07887323943661971,0.04225352112676056,0.0014084507042253522,0.0,0.016901408450704224,0.0014084507042253522,0.005633802816901409,0.004225352112676056,0.022535211267605635,0.019718309859154928,71000,16629
19,Melilla,2003-01-01,0.6984615384615385,0.013846153846153848,0.18615384615384617,0.006153846153846154,0.04,0.003076923076923077,0.03076923076923077,0.2323076923076923,0.06,0.03076923076923077,0.004615384615384615,0.006153846153846154,0.010769230769230769,0.0,0.006153846153846154,0.003076923076923077,0.043076923076923075,0.021538461538461538,65000,16310
0,NACIONAL,2002-01-01,0.8898872607005769,0.016261497235835164,0.2360620911088043,0.0030321319073944425,0.027986867199381985,0.028201723680081114,0.030205441421432538,0.30368877193829513,0.10000965647104267,0.04574028921130773,0.0024430871737923373,0.008442169809043285,0.02017961036139343,3.379764864930111e-05,0.0022089177510078942,0.0023827342297757285,0.024549163508195932,0.038459310045143996,41423000,18095
1,Andalucía,2002-01-01,0.8302003496033347,0.015059835955358343,0.20872663708484604,0.002783380395320694,0.02899018421406481,0.017560844426516068,0.023571332526556407,0.30972166196046796,0.08698399892429742,0.04625521043431491,0.0023530993680247413,0.007032405539868227,0.0190937205862579,8.067769261799113e-05,0.0028909506521446818,0.0030657523194836623,0.021339249697458654,0.03469140782573618,7437000,13574
2,Aragón,2002-01-01,1.0669679539852095,0.013393590797041909,0.27658175842235005,0.0032867707477403454,0.03377156943303204,0.03853738701725555,0.03771569433032046,0.35653245686113394,0.11700903861955629,0.060230073952341825,0.004108463434675431,0.01552999178307313,0.02695152013147083,0.0,0.0018898931799506984,0.0025472473294987676,0.038126540673788005,0.04075595727198028,1217000,19193
3,Asturias,2002-01-01,1.1698681732580036,0.017984934086629004,0.3055555555555556,0.003766478342749529,0.03709981167608287,0.04821092278719397,0.044726930320150654,0.40612052730696796,0.13851224105461393,0.05668549905838041,0.0034839924670433146,0.011487758945386065,0.021092278719397364,0.0,0.0015065913370998117,0.002824858757062147,0.02608286252354049,0.044726930320150654,1062000,15346
4,Baleares,2002-01-01,0.8214780600461893,0.014203233256351038,0.21454965357967665,0.0021939953810623555,0.021709006928406466,0.024480369515011546,0.029907621247113162,0.2928406466512702,0.08510392609699768,0.04330254041570439,0.0019630484988452657,0.009353348729792148,0.021362586605080832,0.00011547344110854503,0.002424942263279446,0.0016166281755196307,0.02090069284064665,0.035450346420323325,866000,21793
5,Canarias,2002-01-01,0.6857225433526012,0.016184971098265895,0.18127167630057803,0.0028323699421965317,0.0338728323699422,0.01884393063583815,0.019537572254335257,0.2382080924855491,0.06554913294797687,0.035838150289017344,0.0026589595375722543,0.006878612716763005,0.012716763005780347,5.7803468208092484e-05,0.0022543352601156067,0.0025433526011560694,0.014797687861271676,0.03167630057803468,1730000,17491
6,Cantabria,2002-01-01,0.9810408921933085,0.018215613382899627,0.2793680297397769,0.001486988847583643,0.022862453531598513,0.02992565055762082,0.025278810408921933,0.33141263940520443,0.11728624535315986,0.046468401486988845,0.004460966542750929,0.005947955390334572,0.0241635687732342,0.0,0.0016728624535315986,0.0011152416356877322,0.036431226765799254,0.03494423791821562,538000,17076
7,Castilla y León,2002-01-01,1.0719690805532953,0.018388934092758342,0.298820179007323,0.005248169243287225,0.035882831570382426,0.02819365337672905,0.034458909682668834,0.3546379170056957,0.1209113100081367,0.05378356387306753,0.003254678600488202,0.013954434499593165,0.025711960943856797,0.0,0.0016680227827502035,0.002318958502847844,0.02965825874694874,0.045077298616761595,2458000,16419
8,Castilla La Mancha,2002-01-01,0.9891389983117613,0.01823297692740574,0.24361283061339334,0.002588632526730445,0.03652222847495779,0.030894766460326392,0.03489026449071469,0.3353967360720315,0.11693866066404052,0.049971862689926844,0.0027574563871693865,0.013674732695554304,0.021665728756330896,0.0,0.0019696117051209903,0.0021947101857062467,0.04079909960607766,0.03702870005627462,1777000,14300
9,Cataluña,2002-01-01,0.8943122102009273,0.01751159196290572,0.2424729520865533,0.00357032457496136,0.02689335394126739,0.04636785162287481,0.038717156105100466,0.28653786707882534,0.09106646058732612,0.044652241112828436,0.0015146831530139103,0.009149922720247295,0.020309119010819165,4.6367851622874805e-05,0.0020401854714064914,0.0021174652241112827,0.02006182380216383,0.041282843894899536,6470000,21877
10,Valencia,2002-01-01,0.8938175834508698,0.015444287729196052,0.226633756464504,0.0029149036201222382,0.031147155618241655,0.026516220028208744,0.031570286788904556,0.3162670427832628,0.10296191819464033,0.04663845792195581,0.0029854254818993888,0.008062999529854255,0.021767748001880582,2.3507287259050304e-05,0.002256699576868829,0.0016690173953925718,0.020592383638928066,0.036365773389750826,4254000,17229
11,Extremadura,2002-01-01,0.9970699432892249,0.01625708884688091,0.25973534971644613,0.0037807183364839316,0.03809073724007562,0.018241965973534974,0.02873345935727788,0.3521739130434783,0.11427221172022684,0.049716446124763704,0.002457466918714556,0.011531190926275994,0.02325141776937618,0.0,0.0015122873345935729,0.002173913043478261,0.04291115311909263,0.032230623818525525,1058000,11592
12,Galicia,2002-01-01,1.0505001852537978,0.01789551685809559,0.28284549833271583,0.0019266394961096704,0.025009262689885146,0.03241941459799926,0.02812152649129307,0.37406446832160056,0.13453130789181178,0.0454612819562801,0.0034457206372730644,0.0081882178584661,0.018340125972582437,0.0,0.0017043349388662467,0.0016672841793256763,0.028084475731752503,0.04679510929974064,2699000,14256
13,Madrid,2002-01-01,0.7063657615536774,0.014062219025355151,0.20203200863154108,0.002481568063297968,0.01620212192051789,0.01915123179284301,0.022513936342384463,0.21769465923395073,0.09316669663729545,0.038644128753821255,0.0020320086315410895,0.004549541449379608,0.01875561949289696,3.596475454055026e-05,0.0018881496133788885,0.002355691422406042,0.024833663010249956,0.02596655277827729,5561000,24023
14,Murcia,2002-01-01,0.7713235294117647,0.012663398692810458,0.20106209150326798,0.0020424836601307186,0.025980392156862746,0.021813725490196077,0.022630718954248365,0.2619281045751634,0.09191176470588235,0.03823529411764706,0.0018790849673202613,0.005718954248366013,0.02246732026143791,0.0,0.003349673202614379,0.004820261437908497,0.015196078431372549,0.039624183006535946,1224000,15223
15,Navarra,2002-01-01,0.8877224199288256,0.015480427046263344,0.2523131672597865,0.002313167259786477,0.024555160142348757,0.021530249110320285,0.038434163701067614,0.2889679715302491,0.099288256227758,0.045373665480427046,0.002491103202846975,0.009608540925266904,0.018327402135231315,0.0,0.0019572953736654805,0.0014234875444839856,0.022953736654804272,0.042704626334519574,562000,22611
16,Euskadi,2002-01-01,0.8925251557259224,0.019070436032582655,0.26214662194537613,0.003497843794920939,0.025251557259223765,0.03344513655965501,0.03866794441782463,0.28251078102539534,0.09314805941542884,0.04556780067081936,0.0013895543842836608,0.006516530905606133,0.01624341159559176,0.0,0.0015333013895543841,0.0018207954000958313,0.022999520843315767,0.0387158600862482,2087000,22051
17,La Rioja,2002-01-01,0.9373665480427047,0.011743772241992884,0.2508896797153025,0.0035587188612099642,0.03238434163701068,0.02384341637010676,0.03879003558718861,0.32882562277580074,0.10854092526690393,0.04199288256227758,0.0017793594306049821,0.010320284697508897,0.017793594306049824,0.0,0.003202846975088968,0.0014234875444839856,0.010676156583629894,0.05160142348754448,281000,19705
18,Ceuta,2002-01-01,0.7271428571428571,0.024285714285714285,0.18285714285714286,0.0014285714285714286,0.032857142857142856,0.017142857142857144,0.03,0.25,0.07571428571428572,0.027142857142857146,0.0014285714285714286,0.0071428571428571435,0.01,0.0,0.01,0.005714285714285714,0.022857142857142857,0.028571428571428574,70000,15636
19,Melilla,2002-01-01,0.6861538461538461,0.026153846153846156,0.14923076923076922,0.0015384615384615385,0.043076923076923075,0.013846153846153848,0.024615384615384615,0.24153846153846154,0.06153846153846154,0.024615384615384615,0.004615384615384615,0.012307692307692308,0.023076923076923075,0.0,0.006153846153846154,0.00923076923076923,0.027692307692307697,0.016923076923076923,65000,15172
0,NACIONAL,2001-01-01,0.8834101947701517,0.01608448216651131,0.2396948437423343,0.0027424814796644264,0.027530294853554432,0.027832016876809106,0.028643968012559487,0.30512927439532944,0.09164990433204141,0.04515282343129078,0.0024113231614580777,0.008222538389834666,0.020306137467497425,4.170141784820684e-05,0.0021930039738998187,0.002342638473237502,0.02418682235195997,0.03924594024432125,40766000,17196
1,Andalucía,2001-01-01,0.8167688325841166,0.016482768015256777,0.20835036098624166,0.002343005040185261,0.027952595014303225,0.01581528402125051,0.023716114970712437,0.3070698814875357,0.08038414384961177,0.04330472687644735,0.002615447486718431,0.007042637242882442,0.019139081868955184,0.00013622122326658494,0.0027380465876583574,0.0027516687099850157,0.021468464786813787,0.03545838441629206,7341000,12764
2,Aragón,2001-01-01,1.0591022443890274,0.013798836242726516,0.2875311720698254,0.0035743973399833748,0.029925187032418952,0.03516209476309227,0.03890274314214464,0.3587697423108895,0.10581878636741479,0.05477971737323359,0.002493765586034913,0.015710723192019948,0.028179551122194516,0.0,0.0021612635078969242,0.001745635910224439,0.039733998337489605,0.04081463009143807,1203000,17934
3,Asturias,2001-01-01,1.1219190968955786,0.016839134524929446,0.31533396048918155,0.0032925682031984945,0.037064910630291624,0.04995296331138288,0.037723424270931324,0.39219190968955786,0.1090310442144873,0.05964252116650988,0.0023518344308560675,0.009595484477892756,0.019002822201317025,0.0,0.0023518344308560675,0.0015992474129821262,0.020696142991533398,0.04524929444967074,1063000,14487
4,Baleares,2001-01-01,0.839712918660287,0.014473684210526317,0.22404306220095696,0.0023923444976076554,0.025358851674641147,0.02667464114832536,0.030023923444976078,0.2867224880382775,0.08301435406698564,0.04377990430622009,0.00215311004784689,0.00861244019138756,0.023923444976076555,0.0,0.00430622009569378,0.0011961722488038277,0.02320574162679426,0.03983253588516747,836000,21353
5,Canarias,2001-01-01,0.7070539419087137,0.016538233550681684,0.1820983995257854,0.0024896265560165978,0.03455838767042086,0.017664493183165382,0.016597510373443983,0.24925903971547125,0.06935388263189093,0.036395969176052166,0.0035566093657379964,0.0053941908713692945,0.014344991108476585,0.00011855364552459988,0.002845287492590397,0.0036751630112625963,0.01902786010669828,0.03313574392412567,1687000,16804
6,Cantabria,2001-01-01,0.950749063670412,0.024344569288389514,0.2777153558052435,0.002059925093632959,0.022097378277153558,0.039700374531835204,0.02734082397003745,0.2947565543071161,0.11310861423220973,0.043820224719101124,0.00299625468164794,0.0050561797752808986,0.01947565543071161,0.0,0.0005617977528089888,0.0009363295880149813,0.0449438202247191,0.031835205992509365,534000,16123
7,Castilla y León,2001-01-01,1.0311102074013827,0.017242781618544124,0.29007726718178123,0.0046360309068727125,0.033590890605937375,0.02948352989019927,0.0324115494103294,0.34912566083773894,0.10508336722244815,0.05168767791785279,0.0032126880845872305,0.013704758031720212,0.026148840992273284,8.13338755591704e-05,0.0011386742578283855,0.0021553477023180155,0.027816185441236277,0.04351362342415616,2459000,15466
8,Castilla La Mancha,2001-01-01,0.982630979498861,0.016457858769931662,0.23940774487471528,0.0033599088838268793,0.035649202733485194,0.030182232346241455,0.033371298405466966,0.34925968109339406,0.10746013667425969,0.04823462414578588,0.0022779043280182236,0.012186788154897495,0.023747152619589977,0.0,0.00193621867881549,0.0029612756264236905,0.040603644646924834,0.03553530751708429,1756000,13459
9,Cataluña,2001-01-01,0.8915797788309636,0.016350710900473932,0.25009478672985785,0.0028751974723538703,0.026872037914691945,0.04560821484992101,0.036161137440758294,0.28699842022116906,0.08390205371248026,0.04453396524486572,0.0018957345971563982,0.009810426540284361,0.01928909952606635,1.579778830963665e-05,0.001990521327014218,0.0019431279620853081,0.01859399684044234,0.04464454976303318,6330000,20953
10,Valencia,2001-01-01,0.8978072289156626,0.01469879518072289,0.2359759036144578,0.0024096385542168672,0.03091566265060241,0.027373493975903614,0.03125301204819277,0.32867469879518074,0.09103614457831326,0.04718072289156627,0.0027951807228915665,0.007228915662650602,0.022096385542168674,4.819277108433735e-05,0.002168674698795181,0.0023132530120481927,0.01624096385542169,0.03539759036144578,4150000,16504
11,Extremadura,2001-01-01,0.9771266540642722,0.017485822306238186,0.2607750472589792,0.0022684310018903594,0.03440453686200378,0.01058601134215501,0.023724007561436673,0.3390359168241966,0.12069943289224952,0.04962192816635161,0.002173913043478261,0.011247637051039698,0.02391304347826087,0.0,0.002173913043478261,0.0023629489603024575,0.04300567107750473,0.033648393194707,1058000,10881
12,Galicia,2001-01-01,1.0497032640949555,0.01531899109792285,0.289540059347181,0.0020400593471810087,0.02600148367952522,0.030786350148367954,0.025890207715133534,0.3850148367952522,0.12232937685459941,0.04521513353115727,0.0031899109792284863,0.007084569732937685,0.018508902077151335,0.0,0.0012982195845697329,0.0015949554896142431,0.028078635014836796,0.047811572700296734,2696000,13373
13,Madrid,2001-01-01,0.7133765032377428,0.014209065679925994,0.21024976873265494,0.0024051803885291397,0.01581868640148011,0.020592044403330248,0.022127659574468085,0.218686401480111,0.08889916743755781,0.03955596669750232,0.00181313598519889,0.005087881591119334,0.018945420906567992,0.0,0.0019241443108233118,0.0025901942645698427,0.02419981498612396,0.026271970397779832,5405000,23049
14,Murcia,2001-01-01,0.7678421494542401,0.013685978169605373,0.1948782535684299,0.0019311502938706968,0.02879932829554996,0.02174643157010915,0.019815281276238453,0.26985726280436606,0.08379513014273719,0.037615449202350965,0.0018471872376154494,0.005877413937867338,0.023341729638958857,0.0,0.003778337531486146,0.0035264483627204034,0.015365239294710327,0.041981528127623846,1191000,14383
15,Navarra,2001-01-01,0.8687725631768953,0.013176895306859206,0.2523465703971119,0.0023465703971119133,0.024368231046931407,0.019855595667870037,0.037184115523465705,0.290072202166065,0.08808664259927798,0.040974729241877256,0.003971119133574007,0.008844765342960288,0.015523465703971118,0.0,0.0014440433212996391,0.0016245487364620937,0.025451263537906135,0.043501805054151625,554000,21506
16,Euskadi,2001-01-01,0.8687319884726226,0.01829971181556196,0.26407300672430356,0.0037463976945244955,0.024303554274735833,0.032853025936599424,0.034822286263208456,0.2766090297790586,0.0776176753121998,0.04692603266090298,0.0012007684918347744,0.0070605187319884724,0.016618635926993277,0.0,0.0016810758885686839,0.0018731988472622477,0.024351585014409222,0.0366954851104707,2082000,20934
17,La Rioja,2001-01-01,0.9152173913043479,0.01847826086956522,0.2358695652173913,0.003260869565217391,0.03152173913043478,0.024275362318840577,0.025724637681159422,0.32210144927536233,0.09710144927536231,0.04420289855072464,0.0036231884057971015,0.005797101449275362,0.02246376811594203,0.0,0.003260869565217391,0.0010869565217391304,0.02318840579710145,0.053260869565217396,276000,18985
18,Ceuta,2001-01-01,0.6436619718309858,0.02535211267605634,0.15211267605633802,0.0,0.0323943661971831,0.023943661971830985,0.01267605633802817,0.24225352112676057,0.057746478873239436,0.02112676056338028,0.0014084507042253522,0.005633802816901409,0.014084507042253521,0.0,0.004225352112676056,0.0014084507042253522,0.018309859154929577,0.030985915492957747,71000,14736
19,Melilla,2001-01-01,0.6045454545454546,0.016666666666666666,0.14545454545454545,0.0030303030303030303,0.03333333333333333,0.01818181818181818,0.00909090909090909,0.2181818181818182,0.04090909090909091,0.03636363636363636,0.0,0.007575757575757576,0.015151515151515152,0.0,0.00909090909090909,0.004545454545454545,0.028787878787878786,0.01818181818181818,66000,14414
0,NACIONAL,2000-01-01,0.8886694284164325,0.015495388864230408,0.23443310154362085,0.0029836760862060464,0.026858016471864674,0.02749173940918282,0.025832223701731025,0.3100138087488287,0.10105784879420032,0.04541845440647038,0.002327760516841742,0.007787148000197267,0.019524584504611135,3.452187207180549e-05,0.00211816343640578,0.0027420229817034076,0.023763377225427824,0.040787591852838194,40554000,15975
1,Andalucía,2000-01-01,0.8268182440761539,0.01665525270510889,0.2015888234488426,0.0028215312970825916,0.027722229831529926,0.0162854403506369,0.02077797561977811,0.3168196137515409,0.08746747020956033,0.045021229968497466,0.0025065059580879332,0.006766196411450487,0.018668675523900835,2.7393507738665938e-05,0.0027667442816052597,0.003328311190247911,0.02169565812902342,0.03589919189152171,7301000,11856
2,Aragón,2000-01-01,1.048,0.017083333333333332,0.27625,0.0034999999999999996,0.03191666666666666,0.03716666666666667,0.03883333333333334,0.34975,0.12175000000000001,0.05133333333333333,0.0021666666666666666,0.015333333333333334,0.023916666666666666,0.0,0.0025,0.0025,0.03375,0.04025,1200000,16716
3,Asturias,2000-01-01,1.1625703564727954,0.018386491557223265,0.3121951219512195,0.003564727954971857,0.03836772983114446,0.051876172607879925,0.03189493433395872,0.4028142589118199,0.13818011257035648,0.05290806754221388,0.0024390243902439024,0.011069418386491557,0.0200750469043152,0.0001876172607879925,0.00150093808630394,0.002626641651031895,0.02354596622889306,0.050938086303939964,1066000,13418
4,Baleares,2000-01-01,0.8882138517618469,0.014945321992709598,0.21907654921020656,0.0026731470230862697,0.02575941676792224,0.031105710814094776,0.0275820170109356,0.3172539489671932,0.09574726609963548,0.04823815309842042,0.002551640340218712,0.00643985419198056,0.022114216281895503,0.0,0.0032806804374240586,0.0026731470230862697,0.026366950182260027,0.04240583232077764,823000,20094
5,Canarias,2000-01-01,0.7216556688662268,0.011757648470305939,0.18374325134973007,0.0026994601079784043,0.03245350929814037,0.01937612477504499,0.01853629274145171,0.252369526094781,0.07396520695860828,0.036592681463707255,0.002399520095980804,0.0058788242351529695,0.015776844631073785,0.00011997600479904018,0.0033593281343731254,0.004679064187162567,0.01883623275344931,0.0391121775644871,1667000,15622
6,Cantabria,2000-01-01,1.00093808630394,0.018198874296435272,0.26885553470919327,0.004690431519699813,0.0273921200750469,0.037335834896810506,0.02776735459662289,0.31894934333958724,0.13639774859287054,0.04521575984990619,0.0020637898686679174,0.007879924953095686,0.021575984990619138,0.0001876172607879925,0.0005628517823639775,0.0020637898686679174,0.04484052532833021,0.03696060037523452,533000,14934
7,Castilla y León,2000-01-01,1.0407782732063235,0.01751114714227807,0.28755573571139037,0.004418321848398865,0.03190109444669639,0.02809079854073774,0.029671665991082286,0.3565464126469396,0.12192946899067694,0.0488447507093636,0.0025131738954195376,0.012809079854073775,0.02525334414268342,4.053506282934739e-05,0.0013376570733684638,0.002594244021078233,0.025780299959464938,0.043980543169841915,2467000,14474
8,Castilla La Mancha,2000-01-01,0.9594501718213059,0.013402061855670102,0.2286368843069874,0.0032646048109965637,0.03493699885452463,0.028178694158075602,0.025945017182130582,0.34627720504009163,0.1088774341351661,0.046964490263459335,0.002520045819014891,0.012313860252004583,0.022222222222222223,5.72737686139748e-05,0.0016036655211912943,0.0030355097365406644,0.04347079037800687,0.03774341351660939,1746000,12448
9,Cataluña,2000-01-01,0.8881689693504844,0.013831983484198824,0.24130538351596,0.0031443544545021436,0.02571065586787359,0.04221057646498332,0.03126885818643799,0.2909639510878196,0.09639510878195967,0.04614895982213753,0.0016039383833571542,0.0077656026679371135,0.019310782912498017,1.588057805304113e-05,0.0019533111005240592,0.0023503255518500872,0.02035890106399873,0.04383039542639352,6297000,19442
10,Valencia,2000-01-01,0.8878824672170956,0.016294317629917433,0.2306702282661486,0.0030840213695968914,0.029018941233608545,0.028533268576979118,0.0279504613890238,0.3266877124817873,0.09334628460417678,0.04439048081593006,0.003011170471102477,0.00764934434191355,0.020859640602234095,2.4283632831471587e-05,0.0017484215638659544,0.002476930548810102,0.014205925206410877,0.03793103448275862,4118000,15230
11,Extremadura,2000-01-01,0.9783758262511804,0.01624173748819641,0.25127478753541077,0.0033050047214353167,0.032011331444759206,0.008876298394711992,0.018980169971671387,0.359395656279509,0.13172804532577903,0.04881964117091596,0.003210576015108593,0.00906515580736544,0.021152030217186025,0.0,0.0020774315391879133,0.0021718602455146367,0.03578847969782814,0.03427762039660057,1059000,10149
12,Galicia,2000-01-01,1.069210818821786,0.01585772508336421,0.2828825490922564,0.002482400889218229,0.025787328640237125,0.03182660244535013,0.023675435346424602,0.38521674694331237,0.14097814005187106,0.04809188588366062,0.003890329751759911,0.006854390515005557,0.018228973693960728,0.0,0.0012226750648388293,0.002223045572434235,0.02875138940348277,0.051241200444609114,2699000,12399
13,Madrid,2000-01-01,0.7068559686157295,0.014141602839529236,0.20956473005791146,0.0021856902671399214,0.0156360919110779,0.021389874836540257,0.0213711937231459,0.2170184943022604,0.08709135064449841,0.04083691388006725,0.0017560246590696805,0.00472632168877265,0.018195404446104988,3.73622267887166e-05,0.002036241359985055,0.0023351391742947878,0.02073603586773772,0.027797496730805154,5353000,21380
14,Murcia,2000-01-01,0.7826530612244899,0.012755102040816327,0.18877551020408165,0.002465986394557823,0.02670068027210884,0.020408163265306124,0.016666666666666666,0.2842687074829932,0.09158163265306123,0.04081632653061225,0.0016156462585034015,0.0055272108843537416,0.02185374149659864,0.0,0.0033163265306122448,0.005612244897959183,0.01760204081632653,0.042687074829931976,1176000,13364
15,Navarra,2000-01-01,0.8972727272727273,0.013272727272727273,0.24727272727272728,0.0032727272727272726,0.023636363636363636,0.02490909090909091,0.03509090909090909,0.2958181818181818,0.11545454545454545,0.04163636363636364,0.0036363636363636364,0.008545454545454545,0.014545454545454545,0.0001818181818181818,0.0027272727272727275,0.0016363636363636363,0.023818181818181818,0.04181818181818182,550000,20322
16,Euskadi,2000-01-01,0.8758041286605857,0.016946711473835814,0.2582813250120019,0.002640422467594815,0.02481997119539126,0.028516562650024002,0.03134901584253481,0.2833893422947672,0.09414306289006241,0.04589534325492079,0.0009601536245799329,0.00787325972155545,0.014018242918867017,0.0,0.001584253480556889,0.001488238118098896,0.024099855976956314,0.039798367738838214,2083000,19580
17,La Rioja,2000-01-01,0.9284671532846716,0.011678832116788322,0.25510948905109493,0.0032846715328467154,0.024452554744525547,0.016058394160583942,0.033576642335766425,0.32153284671532845,0.10693430656934307,0.043065693430656936,0.0025547445255474453,0.00437956204379562,0.014233576642335766,0.0,0.0018248175182481753,0.0018248175182481753,0.043065693430656936,0.04489051094890511,274000,17854
18,Ceuta,2000-01-01,0.6352112676056337,0.018309859154929577,0.15352112676056337,0.0028169014084507044,0.036619718309859155,0.02676056338028169,0.019718309859154928,0.19436619718309858,0.08309859154929577,0.0323943661971831,0.0014084507042253522,0.004225352112676056,0.016901408450704224,0.0,0.004225352112676056,0.005633802816901409,0.014084507042253521,0.02112676056338028,71000,14334
19,Melilla,2000-01-01,0.6538461538461539,0.015384615384615385,0.1753846153846154,0.0015384615384615385,0.021538461538461538,0.02923076923076923,0.010769230769230769,0.2169230769230769,0.05230769230769231,0.04153846153846154,0.004615384615384615,0.004615384615384615,0.024615384615384615,0.0,0.006153846153846154,0.003076923076923077,0.021538461538461538,0.024615384615384615,65000,14122
